id,Age,Sex,Ethnicity,Health,Work,Beef,Lamb,Pork,ProcessedRedMeat,Burgers,Sausages,Offal,Poultry,GameBirds,Fish,Alcohol,Fruit,Veg
225,a0_02,F,white,verygood,u16_75pl,0,11.25,0,8.5,0,0,0,33.7695,0,0,0,115.19815,16.8
226,a0_02,F,white,verygood,u16_75pl,0,0,0,2.75,0,0,0,7.7598,0,12.558,0,106.5625,12.495595
227,a0_02,F,white,verygood,u16_75pl,18.6,0,0,8.625,0,22.05,0,2.219375,0,12.1875,0,143.07625,95.9125
228,a0_02,F,white,verygood,u16_75pl,1.665,0,0,4.7725,0,0,0,6.8382,0,6.0345,0,37.003575,16.150025
229,a0_02,F,white,bad,u16_75pl,7.5,0,0,0,0,0,0,0,0,0,0,51.73333333,62.5
230,a0_02,F,white,verygood,u16_75pl,0.146875,0,0,10.558125,0,0,0,0,2.5,38.375,0,39.71075,56.0121975
231,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,10.55,0,12,0,6.737,0,95.745,62.1336875
232,a0_02,F,white,good,u16_75pl,0,8.3475,0,23,0,12.1875,7.5,19.875,0,0,0,59.575,100.706075
233,a0_02,F,white,verygood,u16_75pl,0,0,4,23.125,0,8.625,0,7.7598,0,7.65396,0,37.4875,66.6217175
234,a0_02,F,white,verygood,u16_75pl,0,0,6,2.875,0,10.55,0,12.25,0,0,0,119.77425,147.424
235,a0_02,F,white,good,u16_75pl,0,0,0,11.5,28,0,0,37.25,0,12.558,0,121.90625,15.625
236,a0_02,F,mixed,verygood,u16_75pl,0,0,15.1,0,4.8085,0,0,10.138125,0,0,0,94.575,23.2701475
237,a0_02,F,white,verygood,u16_75pl,21,0,0,11.5,0,11.5,0,3.69765,0,21.28275,0,105.6,27.34
238,a0_02,F,white,verygood,u16_75pl,13.38525,16.8,0,8.0187,0,0,0,0,0,14.697,0,187.87,108.59715
239,a0_02,F,black,good,u16_75pl,0,7.5,0,0,0,10.55,0,27.6375,0,0,0,119.75,53.57406
240,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,1.87495,0,3.83625,0,4.4635,0,28.532,23.1831
241,a0_02,F,white,fair,u16_75pl,32.275,0,0,12.615,0,26.2075,0,22.4525,0,0,0,75,89.0711875
242,a0_02,F,mixed,verygood,u16_75pl,0,0,0,0,0,12.875,0,15.625,0,15,0,185.375,37.37341
243,a0_02,F,white,verygood,u16_75pl,0,0,7.026405,0,0,16.125,0,21.53890625,0,0,0,18.75,49.828665
244,a0_02,F,white,verygood,u16_75pl,0.04076,0,30,11.8636025,0,25.5,0,7.6580175,0,4.8008175,0,1.6864,24.4224525
245,a0_02,F,white,verygood,u16_75pl,16.7375,0,0,0,0,24.5,0,0,0,0,0,50,17.40208
246,a0_02,F,white,verygood,u16_75pl,7.7,0,12.225,15.625,9.617,44.25,0,0,0,0,0,60.6445,89.31685
247,a0_02,F,white,verygood,u16_75pl,0,0,0,11.5,0,0,0,19.8075,0,0,0,123.383765,104.5875
248,a0_02,F,white,verygood,u16_75pl,14.75,0,0,0,0,0,0,13.853,0,17.304,0,86.04375,104.139805
249,a0_02,F,white,good,u16_75pl,4.483725,0,19.9575,0,7.1625,14.25,0,26.4375,0,18.75,0,82.047125,113.67294
250,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,36.8,0,8.44675,0,2.2275,0,1.8675,13.7707484
251,a0_02,F,white,good,u16_75pl,0,0,0,0,0,23,0,19.2041,0,10.465,0,194.28245,90.383
252,a0_02,F,white,good,u16_75pl,0,0,0,16.5,0,24.5,0,13.9094,0,8.372,0,103.035,72.317
253,a0_02,F,white,verygood,u16_75pl,0.008,0,0,0.1695,0,26.25,0,0.1765,0,4.3525,0,57.94988,95.0495
254,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,10.75,0,14.425,0,16.744,0,102.875,30.990425
255,a0_02,F,white,verygood,u16_75pl,8.175,0,0,0,0,0,0,0,0,0,0,82.5,46.80745
256,a0_02,F,white,verygood,u16_75pl,25.35,0,0,0,0,4.01775,0,29.0605,0,8.469775,0,107.884,53.018075
257,a0_02,F,asian,good,u16_75pl,0,19.325,0,0,0,0,0,12.35,0,8.9061,0,108.225,43.329235
258,a0_02,F,white,verygood,u16_75pl,10.675,0,0,0,0,17.1,0,14.275,0,51.383,0,124.5638875,68.435939
259,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,5.625,0,2.1555,0,0.657696,0,84.2375,22.3506595
260,a0_02,F,white,verygood,u16_75pl,15.16,0,9.275,2.6176625,0,0,0,0,0,0,0,8.7,23.5725
261,a0_02,F,black,good,u16_75pl,0,0,25.35,0,0,0,0,37.5,0,36.1,0,157.8225,134.4
262,a0_02,F,white,good,u16_75pl,0,0,0,0,0,0,0,12.897,0,9.875,0,28.35,36.6473
263,a0_02,F,other,good,u16_75pl,0,0,0,17.25,0,0,28.8221,38.90525,0,0,0,157.846875,85.01
264,a0_02,F,white,good,u16_75pl,0,0,0,0,9.617,16.071,0,6.98445,0,9.8805,0,56.3448,41.8583675
265,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,14.5125,0,6.9537,0,8.295,0,26,23.194635
266,a0_02,F,white,verygood,u16_75pl,10.225,0,0,5.75,0,10.75,0,0,0,4.9375,0,27,65.7383175
267,a0_02,F,black,verygood,u16_75pl,0,21.1,0,0,0,0,0,48.50306,0,4.186,0,158.9625,134.91274
268,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,32.25,0,61.51325,0,0,0,58.5,74.3895
269,a0_02,F,white,verygood,u16_75pl,0,22.125,0,0,0,0,0,15.95,0,17.55,0,298.60423,99.5038145
270,a0_02,F,white,verygood,u16_75pl,8.1348875,0,0,9.575,0,10.55,0,23.299375,0,16.744,0,55.01075,130.3101019
271,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,11.5,0,18.5,0,25,0,208.799605,141.1765
272,a0_02,F,white,verygood,u16_75pl,0,0,0,21.5625,0,0,0,16.25,0,0,0,2.1,69.76228375
273,a0_02,F,other,good,u16_75pl,0,14.625,0,0,0,0,0,13.6,0,8.8875,0,169.0705,22.075
274,a0_02,F,asian,fair,u16_75pl,0,0,0,0,0,0,0,0,0,5.94091,0,91.6725,37.0992375
275,a0_02,F,white,verygood,u16_75pl,5.991975,0,0,24.449225,0,19.853125,0,0,0,0,0,44.6187,55.569675
276,a0_02,F,white,verygood,u16_75pl,5.8,7.863,0,8.625,0,0,0,5.1615,0,0,0,0,57.4445
277,a0_02,F,other,good,u16_75pl,0,24.7,0,0,0,0,0,0,0,23.501,0,59.99,26.8961875
278,a0_02,F,white,good,u16_75pl,8.2,0,0,23,0,10.75,0,0,0,0,0,87.35,17.028885
279,a0_02,F,white,verygood,u16_75pl,19.95,0,0,5.75,0,0,0,19.94765,0,8.673,0,127.25,134.575
280,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,8.4055,0,17.5,0,175.125,194.6885
281,a0_02,F,white,verygood,u16_75pl,7.1,0,0,25.875,0,25.6826375,0,2.85,0,0,0,153.62875,50.360805
282,a0_02,F,white,good,u16_75pl,0,0,0,9.375,4.8085,70.7084375,0,7.125,0,0,0,0.8625,11.48792813
283,a0_02,F,white,good,u16_75pl,0,0,4.83,0,0,7.5,0,26.7,0,0,0,90.5,26.425
284,a0_02,F,mixed,good,u16_75pl,0,0,17,23,0,17.5,0,0,0,6.4067525,0,70.375,22.76985
285,a0_02,F,white,verygood,u16_75pl,0,0,0,27,0,0,0,40.117375,0,8.372,0,63.8375,0
286,a0_02,F,white,fair,u16_75pl,15.975,0,0,0,0,0,0,26.88725,0,19.455,0,65.4575,102.7753675
287,a0_02,F,white,verygood,u16_75pl,3.5,3.5,0,12.75,0,0,0,34.8655625,0,32.46,0,75.4,77.7175
288,a0_02,F,white,verygood,u16_75pl,11.160125,0,0,0,0,42.99995,0,0,0,0,0,36.25,36.47321875
289,a0_02,F,white,verygood,u16_75pl,19.3002,0,0,2.425,0,0,0,9.3375,0,56.624285,0,107.36625,59.90339633
290,a0_02,F,mixed,verygood,u16_75pl,23.075,0,1.375,5.1875,2.5,0,0,0,0,5,0,143.349375,68.1486
291,a0_02,F,white,verygood,u16_75pl,0,0,0.62025,7.1875,0,10.75,0,24.769875,0,0,0,129.20532,75.698875
292,a0_02,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,6.876,0,0,0,66.721975,11.655
293,a0_02,F,mixed,verygood,u16_75pl,23.0625,0,0,0,0,0,0,31.5365875,0,0,0,82.885,78.39845
294,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,56.776125,18.965925
295,a0_02,F,white,verygood,u16_75pl,12.8125,0,0,0,0,21.5,0,18.6595,0,0,0,129,24.83766125
296,a0_02,F,white,verygood,u16_75pl,9.25,0,0,0,0,20.0356,0,0,0,0,0,126.7875,110.2916832
297,a0_02,F,white,fair,u16_75pl,10.71055,0,3.2865,0,0,0,0,15.3125,0,8.852525,0,146.8759,57.56574
298,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,11.5,0,4.451625,0,0,0,36.47125,22.700885
299,a0_02,F,white,good,u16_75pl,0.2115,0,0,10.8265,10,32.25,0,36.21225,0,0,0,40.313,42.6812
300,a0_02,F,white,verygood,u16_75pl,5.425,0,0,0,0,16.675,0,18.2783785,0.4408525,0,0,58.617829,28.04983
301,a0_02,F,white,verygood,u16_75pl,16.425,0,0,15.075,0,0,0,6.025,0,0,0,1.55,64.06788994
302,a0_02,F,other,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,5.8,0,40.79,74.06799498
303,a0_02,F,white,verygood,u16_75pl,12.41365336,0,3.9,25,0,7.4097875,0,24.375,0,0,0,82.736,70.15497894
304,a0_02,F,white,verygood,u16_75pl,8.325,0,2.268,8.52575,0,49.75,0,0,0,12.558,0,114.45,43.43974
305,a0_02,F,white,verygood,u16_75pl,0,0,0,5.75,0,12.25,0,15.3916875,0,17.304,0,45.9,48.62055
306,a0_02,F,white,verygood,u16_75pl,0,0,0,28.75,0,11.5,0,13.475,0,12.558,0,79.57835,148.7875
307,a0_02,F,white,verygood,u16_75pl,5.369022053,0,0,11,0,0,0,16.875,0,8.85285,0,306.575,92.56738733
308,a0_02,F,other,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,10.11158295,0,70.375,219.3030772
309,a0_02,F,white,good,u16_75pl,0,0,0,0,0,13.794275,0,43.75,0,0,0,74.9,0
310,a0_02,F,mixed,verygood,u16_75pl,0,2.0325,0,0,0,5,0,12.17332003,0,1.052125,0,148.775,55.94212319
311,a0_02,F,white,verygood,u16_75pl,20.3,0,0,6.1952,0,12.75,0,0,0,0,0,88.65,52.822
312,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,17.07961377,0,0.29,0,37.5,56.37852296
313,a0_02,F,white,verygood,u16_75pl,5.2855233,0,0,14.375,0,24.5,0,0,0,0,0,72.645875,33.65769095
314,a0_02,F,black,verygood,u16_75pl,0,0,0,0,0,114,0,1.883651945,0,14.17286411,0,250.3,64.45675773
315,a0_02,F,white,verygood,u16_75pl,13.228125,0,0,0,0,0,0,7.5,0,24.855,0,109.7954383,57.16586125
316,a0_02,F,white,verygood,u16_75pl,0,0,0,8.475,0,44.625,0,7.2770494,0,25.413125,0,138.80974,188.9123227
317,a0_02,F,white,verygood,u16_75pl,3.57615,0,0,0,0,5.375,0,7,0,0,0,83.47566041,20.9229325
318,a0_02,F,white,verygood,u16_75pl,17.84,0,0,29.39625,0,0,0,0,0,0,0,199.44475,67.4105
319,a0_02,F,white,verygood,u16_75pl,0,6,3.249210263,3.75,0,21.473,0,5.6925,0,0,0,214.69175,84.68449246
320,a0_02,F,white,verygood,u16_75pl,0,0,2.16425,11.25,0,7.5,0,6.64881,0,0,0,129.20077,44.29796
321,a0_02,F,white,verygood,u16_75pl,0,0,0,5.75,0,77.75,0,23.45,0,0,0,79.305875,34.32215
322,a0_02,F,white,verygood,u16_75pl,0,0,0,0.7525,0,0,0,4.083954,0,4.457596593,0,70.9625,34.77725365
323,a0_02,F,white,verygood,u16_75pl,6.39442697,0,0,24,0,0,0,36.7834,0,0,0,147.11,118.974275
324,a0_02,F,white,verygood,u16_75pl,20.74630422,0,0,0,0,2.444013781,0,7.091746032,0,22.436,0,73.026,77.83630975
325,a0_02,F,white,verygood,u16_75pl,6.195529168,0,4.382,0,0,0,0,22.97625,0,5.625,0,71.4516,80.79235833
326,a0_02,F,other,verygood,u16_75pl,0.27495,29.06095371,0,5.94945,0,0,0,16.84122177,0,0,0,146.170411,49.5063366
327,a0_02,F,white,verygood,u16_75pl,0,0,6.2,8.4222,0,0,0,3.193845105,0,20.1825,0,174.375,200.3254982
328,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,19.75,0,27.578625,0,1.435875,0,117.7,21.00875
329,a0_02,F,asian,verygood,u16_75pl,0,6,0,0,0,0,0,10.7729517,0,26.4105,0,76.4724,38.7783935
330,a0_02,F,white,verygood,u16_75pl,4.88225375,0,1.645875,0,0,25.62058903,0,2.53762942,0,12.8496,0,204.822,81.40266521
331,a0_02,F,black,verygood,u16_75pl,3.122,0,0,0,0,14.125,0,23.087,0,2.906875,0,41.5,20.99715104
332,a0_02,F,white,verygood,u16_75pl,0,0,0,1.44,0,0,0,18.51125947,0,0,0,50.5,12.82636436
333,a0_02,F,white,verygood,u16_75pl,6.1875,0,0,4.12525,0,0,0,27.0275,0,13.496725,0,72.2048,42.30085
334,a0_02,F,white,verygood,u16_75pl,0,0,0,7.375,0,15.796875,0,27.75,0,25.058,0,114.8,36.972
335,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,1.587375,0,7.5,0,138.2666667,164.5181527
336,a0_02,F,white,verygood,u16_75pl,0,0,0,7.5460538,0,7.285475836,0,47.93116063,0,0,0,211.9905039,73.73820482
337,a0_02,F,white,verygood,u16_75pl,10.51854593,0,0,0,0,75.2674,0,12.2145,0,0,0,26.0625,8.316166925
338,a0_02,F,white,verygood,u16_75pl,0,0,0,6.25,0,0,0,20.63453125,0,0,0,61.11875,18.083
339,a0_02,F,white,verygood,u16_75pl,71.9375,3.5,15,0,0,16.245,0,42.5,0,0,0,111.56,112.51332
340,a0_02,F,white,verygood,u16_75pl,19.21875,0,0,0,0,7.5,0,0,0,12.5,0,139.4892,121.367775
341,a0_02,F,asian,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,117.16725,0
342,a0_02,F,asian,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,67.38751652,65.0410401
343,a0_02,F,asian,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,125,0
344,a0_02,F,white,verygood,u16_75pl,7.556992768,0,15,5.675,0,0,0,18.55625,0,24.17357743,0,179.62,148.4675764
345,a0_02,F,white,verygood,u16_75pl,13.52649773,0,1.95625,0,0,0,2,39.04562979,0,11.3983813,0,104.125,74.61313144
346,a0_02,F,white,verygood,u16_75pl,9.06587032,0,0,35.5,0,0,0,24.375,0,16.66020642,0,105.9125,51.90788542
347,a0_02,F,white,verygood,u16_75pl,15.81666667,0,0,0,0,61.12666667,0,23.95,0,5.581333333,0,0.916666667,32.076
348,a0_02,F,white,verygood,u16_75pl,0,0,12.49963769,0,0,0,0,0,0,0,0.049556185,185.7099936,97.55726922
349,a0_02,F,white,fair,u16_75pl,4.103716943,0,0,0,0,0,0,4.232062103,0,0,0,64.53760973,81.61645756
350,a0_02,F,asian,good,u16_75pl,0,0,0,0,0,0,7.8589,132.1593,0,0,0,1.175,113.3426
351,a0_02,F,white,verygood,u16_75pl,0,0,0,4.077,0,17.5,0,6.4665,0,14.70151145,0,10.5672,16.12412977
352,a0_02,F,white,verygood,u16_75pl,8.075911835,0,0,0,0,0,0,7.611,0,0,0,79.2875,95.73038551
353,a0_02,F,white,verygood,u16_75pl,0,0,0,11.45,0,0,0,14.5,0,0,0,71.9281,64.975
354,a0_02,F,white,verygood,u16_75pl,0,0,0,1.4375,0,13.3875,0,38.828125,0,12.5,0,116.95,92.286
355,a0_02,F,white,verygood,u16_75pl,5.184,0,0,0,9.617,18.075,0,11.65,0,0.63825,0,131.627675,49.69985
356,a0_02,F,asian,good,u16_75pl,0,0,0,0,0,0,0,15.15211587,0,0,0,48.8125,35.63087914
357,a0_02,F,white,verygood,u16_75pl,16.02094534,0,0,9.467866667,0,38.16666667,0,0,0,0,0,41.26666667,75.99030888
358,a0_02,F,white,verygood,u16_75pl,9.25,0,0,21.375,0,0,0,6.475,0,0,0,48.125,29.075
359,a0_02,F,white,verygood,u16_75pl,11.52123412,6.6475,0,1.157625,0,12.5,0,10,0,0,0,136.068,92.11119883
360,a0_02,F,white,verygood,u16_75pl,4.5475,0,0,5.75,0,53,0,19.3995,0,0,0,21.75,60.6165
361,a0_02,F,white,verygood,u16_75pl,0,9.139983703,0,16.70708333,0.5,10.55,0,11.41236,0,0,0,204.42382,40.8477605
362,a0_02,F,white,verygood,u16_75pl,8.53825,13.2,0,14.5125,0,0,0,0,0,19.3818125,0,104.5968571,57.2589295
363,a0_02,F,white,verygood,u16_75pl,0,0,0,0,0,75.5,0,21.68403,0,16.744,0,85,63.1228
364,a0_02,F,white,verygood,u16_75pl,10,0,0,0,0,18.8125,0,0,0,8.75,0,147.8125,65.759
365,a0_02,F,white,verygood,u16_75pl,2.2325,0,10.11,3.75,0,0,0,30.03264975,0,0,0,61.375,53.26
366,a0_02,F,white,verygood,u16_75pl,0,0,0,4.25,0,24.995,0,0,0,14.915625,0,190.383,59.168055
367,a0_02,F,white,verygood,u16_75pl,1.75,0,10.9575,10,0,0,0,10.295,0,8.25,0,217.9019625,179.48415
368,a0_02,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,34.843125,0,23.925,0,62.5,95.66928257
369,a0_02,F,white,verygood,u16_75pl,0,0,0,39.5,0,0,0,9.75,0,8.652,0,0,55.94429602
370,a0_02,F,white,fair,u16_75pl,0,0,1.35,5.813333333,0,21.22,0,33.16125,0,12.558,0,89.766,49.32583333
371,a0_02,F,white,fair,u16_75pl,0,0,0,5.095,0,17.97835,0,16.874105,0,2.2515,0,29,0
372,a0_02,F,white,verygood,u16_75pl,29.27802539,0,0,21.25,0,0,0,14.08324,0,13.575,0,161.015,142.2867509
373,a0_02,F,white,verygood,u16_75pl,9.0225,0,0,0,0,0,0,12.6975,0,8.02936325,0,52.9375,57.33
374,a0_02,F,white,verygood,u16_75pl,0,0,0,10.125,0,8.0355,0,0,0,43.44648,0,122.40625,55.827275
375,a0_02,F,white,verygood,u16_75pl,0,0,0,5.75,0,0,0,26.25,0,8.372,0,153.0525,89.216
376,a0_02,F,white,good,u16_75pl,4.2253925,0,0,0,0,0,0,4.7025,0,8.3335,0,63.375,43.844125
377,a0_02,F,white,verygood,u16_75pl,0,0,0,1.4375,0,31.5,0,5.25942,0,16.744,0,102.56875,105.2392
378,a0_02,F,white,verygood,u16_75pl,5.25,0,0,2.655,0,0,0,23.439465,0,8.4775,0,43.51191,109.6003063
379,a0_02,F,white,good,u16_75pl,4.4955,0,0,11.5,0,10.55,0,27.505,0,12.5,0,196.934725,100.4384425
380,a0_02,F,white,verygood,u16_75pl,24.0625,0,0,12.5,0,21.5,0,0,0,0,0,31.75,46.3495875
381,a0_02,F,white,verygood,u16_75pl,12.6369863,0,0,28.575,8.5575,24.5,0,6.98445,0,0,0,0,15.49953767
382,a0_02,F,white,verygood,u16_75pl,0,0,0,15.125,0,0,0,27.214,0,12.558,0,11,45.2875
383,a0_02,F,white,verygood,u16_75pl,0,0,0,2.75,0,16.5356,0,43.75,0,8.372,0,149.25,36.408426
384,a03_04,F,white,verygood,u16_75pl,7.875,0,0,7.8255,0,0,0,37.0428,0,0,0,115.77,103.452775
385,a03_04,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,18.4055,0,4.326,0,60.398,25.6134375
386,a03_04,F,white,verygood,u16_75pl,2.565,0,0,11,0,27.05325,2.025,0,0,0,0,55.221875,61.693875
387,a03_04,F,white,verygood,u16_75pl,0,0,8.91,5.5,0,9.3375,0,10.011,0,8.652,0,66.70305,52.8705
388,a03_04,F,white,fair,u16_75pl,0,14.84375,5,1.02935,0,16,0,0,0,0,0,127.753,59.28326
389,a03_04,F,white,verygood,u16_75pl,7.375,0,2.5,5.75,0,0,0,32.5,0,17.4,0,113.25,74.9481
390,a03_04,F,white,verygood,u16_75pl,12.5,0,0,13.75,0,0,0,17.23025,0,17.028,0,122.42591,58.7984275
391,a03_04,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,23.425,0,8.3325,0,184.2,155.5190313
392,a03_04,F,white,good,u16_75pl,0,0,0,11.25,0,8.9185375,0,16.07,0,11.79,0,72.25,101.793875
393,a03_04,F,white,verygood,u16_75pl,3.4515,0,0,14.25,19.5,15,0,11.725,0,8.652,0,241.63,68.26615
394,a03_04,F,white,good,u16_75pl,0,8.375,0,0,0,0,0,0,0,3.15,0,53,27.870615
395,a03_04,F,mixed,good,u16_75pl,5.6625,0,0,0,0,30,0,0,0,0,0,90.715425,82.265375
396,a03_04,F,white,verygood,u16_75pl,0,0,16.125,5.75,0,15,0,14.6,0,0,0,69.5545,49.2060225
397,a03_04,F,white,verygood,u16_75pl,0,0,0,30.25,0,0,0,12.5625,0,8.652,0,89.25,42.15075
398,a03_04,F,white,verygood,u16_75pl,30.9,0,0,0,0,25,0,8.6512,0,39.831,0,160.0505,155.878985
399,a03_04,F,white,verygood,u16_75pl,0,0,0,9,0,30,0,2.85,0,4.326,0,113.8875,54.05729125
400,a03_04,F,white,good,u16_75pl,11.902925,0,0,15.83525,5,7.648125,0,25.4375,0,0,0,126.528,64.6443125
401,a03_04,F,white,verygood,u16_75pl,0,3.165875,0,11.5,0,0,0,7,0,22.8476375,0,136.25,113.583479
402,a03_04,F,asian,verygood,u16_75pl,0,7.863,0,0,0,0,0,0,0,15,0,83.1565,74.5558875
403,a03_04,F,white,verygood,u16_75pl,0.0385,0,23.575,5.5,0,30,0.022,38.5575,0,27.6875,0,1.5,78.746625
404,a03_04,F,black,verygood,u16_75pl,0,0,0,0,0,0,0,58.3,0,24,0,222.84117,104.47
405,a03_04,F,white,fair,u16_75pl,10.7316,0,0.07614,0.4617,0,0,0,17.1005,0,23.402,0,86.375,66.896625
406,a03_04,F,white,good,u16_75pl,3.15,0,0,34.5,0,11.25,0,5.4625,0,0,0,92.6,48.67540625
407,a03_04,F,white,verygood,u16_75pl,15.625,0,0,4.5,18.75,0.5625,0,4.85,0,24.375,0,207.44754,137.0551
408,a03_04,F,white,good,u16_75pl,0.72925,0,0,14.0255,9.3725,10,0,13.395,0,0,0,156.0538125,8.002575
409,a03_04,F,white,verygood,u16_75pl,0,0,0,11.5,0,12.41045,0,22.7155,0,13.0975,0,71.5839,62.62068875
410,a03_04,F,white,verygood,u16_75pl,14,23.45,6.92445,5.75,0,0,0,20.22325,0,0,0,88.275,79.8789025
411,a03_04,F,white,verygood,u16_75pl,10.72,0,0,8.625,0,22.5,0,10.175,0,4.55625,0,112.542,98.07825
412,a03_04,F,white,verygood,u16_75pl,0,0,0,29.25,0,15,0,22.2326,0,12.978,0,112,31.0305
413,a03_04,F,white,verygood,u16_75pl,11.25,0,0,0.140625,0,0,0,0.528125,0,37.08,0,52,121.978125
414,a03_04,F,white,verygood,u16_75pl,0,0,0,23.25,0,45,0,0,0,20,0,40.184,103.20075
415,a03_04,F,white,verygood,u16_75pl,8.5,0,7.87125,41,0,0,0,26.4796,0,4.67775,0,63.4855,24.7813375
416,a03_04,F,mixed,verygood,u16_75pl,0,13.775,0,0,0,0,0,0,0,16,0,137.875325,121.12825
417,a03_04,F,white,verygood,u16_75pl,5.326125,0,0,4.125,0,15,0,1.455,0,5.5342,0,257.35,69.77355
418,a03_04,F,white,good,u16_75pl,0,0,22.5,5.5,8.5,81.669125,0,0,0,0.102525,0,0.042,36.02975
419,a03_04,F,white,verygood,u16_75pl,0,0,0,8.25,0,8.0355,0,53.2207,0,0,0,99.9692,90.0116
420,a03_04,F,white,verygood,u16_75pl,0,0,0,5.75,0,70.669025,8.1,0,0,0,0,76.505,39.59804188
421,a03_04,F,white,verygood,u16_75pl,0,0,0,7.5,0,6.776625,0,2.7309,0,9.606,0,139.375,51.10495
422,a03_04,F,white,verygood,u16_75pl,12.3141875,0,0,0,0,0,0.34425,12.1141875,0,29.705625,0,245.1133,154.5939475
423,a03_04,F,asian,good,u16_75pl,0,0,0,4.75,0,30,0,50.85,0,17.5561,0,88.76,56.2275
424,a03_04,F,white,verygood,u16_75pl,0,17.01,0,4.3125,0,0,0,13.3,0,0,0,118.200875,70.062
425,a03_04,F,white,verygood,u16_75pl,14.7,0,0,0,0,33.7497,0,0,0,0,0,82,39.182185
426,a03_04,F,asian,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,123.4175,112.87505
427,a03_04,F,white,verygood,u16_75pl,0,0,0,18.6875,0,0,0,0,0,18.1775,0.043225,125.0695,139.63075
428,a03_04,F,white,verygood,u16_75pl,0,0,0,27.3125,0,20,0,46.308,0,14.75,0,204.65,28.97713
429,a03_04,F,white,verygood,u16_75pl,18.5,0,0,15.33333333,0,0,0,23.33333333,0,10.84166667,0,361.4333333,83.80633333
430,a03_04,F,white,verygood,u16_75pl,0,0,0,17.75,0,0,0,69.81854375,0,0,0,189.1980313,43.51205
431,a03_04,F,white,verygood,u16_75pl,20.3,0,0,7.4095,0,19,0.31065,14.0149625,0,0,0,152.063,65.115693
432,a03_04,F,white,verygood,u16_75pl,0,0,12.6,0,0,0,0,0,0,15.45345,0,159.4,61.81949
433,a03_04,F,white,verygood,u16_75pl,0,0,0,23.5,0,44.1249,0,26.25,0,0,0,71.1,93.4722625
434,a03_04,F,white,verygood,u16_75pl,0,0,0,11.5,0,32.67823215,0,7.761285,0,0,0,106.51187,7.3383
435,a03_04,F,white,verygood,u16_75pl,0,0,0,28.75,0,15,0,0,0,7.30207,0,68.25,99.00877125
436,a03_04,F,white,verygood,u16_75pl,0,0,0,0,0,47.5,0,0,0,8.125,0,74.65,81.875
437,a03_04,F,white,verygood,u16_75pl,6.1472,0,0,0,0,5,0,0,0,0,0,137.72775,107.200795
438,a03_04,F,white,good,u16_75pl,4.76172,0,0,0,0,15,0,12.9768,0,0,0,80.33875,73.98154
439,a03_04,F,white,verygood,u16_75pl,0,0,0,0,0,40.26045,0,14.25,0,10.4725,0,120.06095,95.147
440,a03_04,F,white,verygood,u16_75pl,58.975,0,0,19.124245,8.05,15,0,2.360655,0,25.478,0,27.514,63.4915575
441,a03_04,F,white,good,u16_75pl,3.375,0,0,28.75,0,0,0,9.045,0,38.969,0,70.875,54.55
442,a03_04,F,white,fair,u16_75pl,31.25,0,28.475,18.95825,7.5,15,0,25,0,7.0875,0,136.875,222.469
443,a03_04,F,white,verygood,u16_75pl,25.325,0,0,0,10.432,90,0,34.1766,0,0,0,113.65,40.57175
444,a03_04,F,white,verygood,u16_75pl,7,0,5.3145,0,0,0,0,15.775,0,8.652,0,61.33875,28.7816875
445,a03_04,F,white,verygood,u16_75pl,0,0,0,3.55,0,0,0,16.17475,0,8.652,0,172.4625,27.3257475
446,a03_04,F,white,good,u16_75pl,16.075,0,11.5,23,0,19.419125,0,23.69,0,0,0,79.866625,33.45
447,a03_04,F,white,verygood,u16_75pl,8.375,7.775,0,6.25,0,30,0,42.485,0,9.45675,0,50,113.41923
448,a03_04,F,white,good,u16_75pl,0,0,0,0.71875,0,45,0,11.25,0,8.652,0.1605,154.607225,60.136325
449,a03_04,F,white,verygood,u16_75pl,0,0,0,23,0,0,0,54.57,0,0,0,89.594,49.051125
450,a03_04,F,white,verygood,u16_75pl,18.655,0,0,0,0,3.75,0,0,0,3.5,0,85.07,108.8815175
